id;lat;long;fna;gna;nam;sag;cpd;cnr;cde;nde;nba;tes;cat;dom;tel;nrs;cp1;nor;mod;mai
2487.00;-35.52146995;-58.311861384;Sala La Pilarica;Sala;La Pilarica;Dis. Ministerio de Salud BA;34300074;;343;GENERAL PAZ;RANCHOS;Municipal;C.A.P.S;Guillermo Ball S/N;;XI;1987;Sala La Pilarica;Sin internación;
2488.00;-35.51514804;-58.327259192;Sala Barrio Nuevo;Sala;Barrio Nuevo;Dis. Ministerio de Salud BA;34300066;;343;GENERAL PAZ;RANCHOS;Municipal;C.A.P.S;Calle 48 N° 776;;XI;1987;Sala Barrio Nuevo;Sin internación;
2489.00;-35.27415617;-58.404302878;Unidad Sanitaria Loma Verde;Unidad Sanitaria;Loma Verde;Dis. Ministerio de Salud BA;34300015;50063432202413;343;GENERAL PAZ;RANCHOS;Municipal;C.A.P.S;Irigoyen N° 677;;XI;1981;UNIDAD SANITARIA LOMA VERDE;Sin internación;
2490.00;-35.67517845;-58.433728981;Unidad Sanitaria Villanueva;Unidad Sanitaria;Villanueva;Dis. Ministerio de Salud BA;34300040;50063432202911;343;GENERAL PAZ;VILLANUEVA;Municipal;C.A.P.S;Belgrano e/25 de Mayo y Libertad N° 776;;XI;7225;UNIDAD SANITARIA VILLANUEVA;Sin internación;
2491.00;-35.67688386;-58.433953062;Geriátrico San José;Geriátrico;San José;Dis. Ministerio de Salud BA;34300091;15063432216278;343;GENERAL PAZ;VILLANUEVA;Municipal;Geriátrico;Av. Eva Perón S/N;02243-494999;XI;7225;Geriátrico San José;Sin internación;
2492.00;-35.51626511;-58.319335603;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;34300104;50063432119712;343;GENERAL PAZ;RANCHOS;Provincial;Salud Mental - Adicciones;Calle 74 e/ 83 y 87;02241-459103;XI;1987;Centro Provincial de Atención;Sin internación;
2493.00;-34.93111183;-58.945899538;"Hogar Municipal de la Tercera Edad ""Elina Carbonari De L";Hogar;"Municipal de la Tercera Edad ""Elina Carbonari De L";Dis. Ministerio de Salud BA;32900066;15063292219449;329;GENERAL LAS HERAS;LAS HERAS;Municipal;Geriátrico;9 de Julio 1155;0220-4761424;VII;1741;Hogar Munic. de la Tercera Edad Elina Carbonari de Langan;Sin internación;
2494.00;-34.92986476;-58.941738045;Hospital  Municipal  Dr. Pedro Arozarena;Hospital  Municipal;Dr. Pedro Arozarena;Dis. Ministerio de Salud BA;32900023;10063292200244;329;GENERAL LAS HERAS;LAS HERAS;Municipal;Hospital;Av. Chiocconi N° 321;0220-4761000/63857;VII;1741;Hospital Municipal Dr. Pedro Arozarena;Con Internación;
2495.00;-34.82810418;-58.941942147;Unidad Sanitaria Villars;Unidad Sanitaria;Villars;Dis. Ministerio de Salud BA;32900040;50063292201904;329;GENERAL LAS HERAS;VILLARS;Municipal;C.A.P.S;Zona Rural BELGRANO Y BOULOGNE SUR MER;;VII;1731;UNIDAD SANITARIA VILLARS;Sin internación;
2496.00;-34.79409200;-59.030713200;Unidad Sanitaria Plomer;Unidad Sanitaria;Plomer;Dis. Ministerio de Salud BA;32900031;50063292202728;329;GENERAL LAS HERAS;PLOMMER;Municipal;C.A.P.S;Zona Rural;;VII;1733;Unidad Sanitaria Plomer;Sin internación;
2497.00;-34.78178494;-59.113537888;Unidad Sanitaria La Choza;Unidad Sanitaria;La Choza;Dis. Ministerio de Salud BA;32900058;50063292201937;329;GENERAL LAS HERAS;LA CHOZA;Municipal;C.A.P.S;Zona Rural;;VII;1737;Unidad Sanitaria La Choza;Sin internación;
2498.00;-34.93072330;-58.960691669;Sala de Primeros Auxilios 8 de diciembre;Sala de Primeros Auxilios;8 de diciembre;Dis. Ministerio de Salud BA;32900074;50063292207093;329;GENERAL LAS HERAS;LAS HERAS;Municipal;C.A.P.S;Corrientes y Santiago del Estero S/N Bo. Merinyr;;VII;1741;Sala de Primeros Auxilios 8 de Diciembre;Sin internación;
2499.00;-34.28761224;-59.104141547;Hospital  Municipal  San José;Hospital  Municipal;San José;Dis. Ministerio de Salud BA;26600018;10062662207080;266;EXALTACION DE LA CRUZ;CAPILLA DEL SEÑOR;Municipal;Hospital;Migliaro N° 966;02323-491344;V;2812;Hospital Municipal San José;Con Internación;administracion@exaltaciondelacruz.gov.ar
2500.00;-34.27960391;-59.103017198;Centro Asistencial Bo. Esperanza;Centro Asistencial;Bo. Esperanza;Dis. Ministerio de Salud BA;26600069;50062662201960;266;EXALTACION DE LA CRUZ;CAPILLA DEL SEÑOR;Municipal;C.A.P.S;Perú y República Argentina Bo. Esperanza;;V;2812;Centro Asistencial Barrio Esperanza;Sin internación;
2501.00;-34.33472350;-58.989977829;Posta Sanitaria San José de Talas;Posta Sanitaria;San José de Talas;Dis. Ministerio de Salud BA;26600107;;266;EXALTACION DE LA CRUZ;LOS CARDALES;Municipal;C.A.P.S;Barrio San José;;V;2812;Posta Sanitaria San José de Talas;Sin internación;
2502.00;-34.28825333;-59.223063424;Sala de Primeros Auxilios Diego Gaynor;Sala de Primeros Auxilios;Diego Gaynor;Dis. Ministerio de Salud BA;26600042;50062662201815;266;EXALTACION DE LA CRUZ;DIEGO GAYNOR;Municipal;C.A.P.S;Formosa N° 86;-;V;2812;Sala de Primeros Auxilios Diego Gaynor;Sin internación;
2503.00;-34.37651461;-59.125236313;Sala de Primeros Auxilios Parada Robles;Sala de Primeros Auxilios;Parada Robles;Dis. Ministerio de Salud BA;26600034;50062662201809;266;EXALTACION DE LA CRUZ;PARADA ROBLES;Municipal;C.A.P.S;Los Nogales y Los Cedros Bo. Olmo Viejo;-;V;6703;Sala de Primeros Auxilios Parada Robles;Sin internación;
2504.00;-34.17857583;-59.308680968;Centro Asistencial Los Ombúes;Centro Asistencial;Los Ombúes;Dis. Ministerio de Salud BA;26600077;50062662201089;266;EXALTACION DE LA CRUZ;GOBERNADOR ANDENAEGUI;Municipal;C.A.P.S;Ruta 193 Km. 22,500;02323-478999;V;2812;Centro Asistencial Los Ombúes;Sin internación;
2505.00;-34.38356480;-59.040483600;Centro Asistencial Pavón;Centro Asistencial;Pavón;Dis. Ministerio de Salud BA;26600026;50062662201874;266;EXALTACION DE LA CRUZ;PAVEN;Municipal;C.A.P.S;Ruta 39 Km. 1;02323-473100;V;2812;Centro Asistencial Pavón;Sin internación;
2506.00;-34.33029879;-58.985269063;Sala de Primeros Auxilios Los Cardales;Sala de Primeros Auxilios;Los Cardales;Dis. Ministerio de Salud BA;26600051;50062662201852;266;EXALTACION DE LA CRUZ;LOS CARDALES;Municipal;C.A.P.S;9 de Julio N° 74;02322-492255;V;2814;Sala de Primeros Auxilios Los Cardales;Sin internación;
2507.00;-34.28737062;-59.104454263;Hogar de Ancianos Vivir;Hogar;de Ancianos Vivir;Dis. Ministerio de Salud BA;26600085;15062662200831;266;EXALTACION DE LA CRUZ;CAPILLA DEL SEÑOR;Municipal;Geriátrico;Migliaro N° 966;02323-491344;V;2812;Hogar de Ancianos Vivir;Sin internación;
2508.00;-34.28938272;-59.101948528;C.A.P.S. La Casita;C.A.P.S.;La Casita;Dis. Ministerio de Salud BA;26600093;;266;EXALTACION DE LA CRUZ;CAPILLA DEL SEÃ‘OR;Municipal;C.A.P.S;Ameghino Nº 772;02323-491851;V;2812;CAPS La Casita;Sin internación;
2509.00;-34.28748791;-59.106089540;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;26600140;50062662119700;266;EXALTACION DE LA CRUZ;CAPILLA DEL SEÃ‘OR;Provincial;Salud Mental - Adicciones;Sosa 440;;V;2812;Centro Provincial de Atención;Sin internación;
2510.00;-34.60082135;-58.968733078;Centro de Salud N° 15 Pque. Irigoyen;Centro de Salud;N° 15 Pque. Irigoyen;Dis. Ministerio de Salud BA;36400254;50063642201955;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Oliveira e/Baratini y Ayudkhan S/N;;VII;1748;CENTRO DE SALUD N° 15 PARQUE IRIGOYEN;Sin internación;
2511.00;-34.62192531;-58.883865939;Sala Nº 9 Pque. Rivadavia;Sala;Nº 9 Pque. Rivadavia;Dis. Ministerio de Salud BA;36400084;50063642202682;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Maipú y Sargento Cabral S/N;;VII;1748;SALA N° 9 PARQUE RIVADAVIA;Sin internación;
2512.00;-34.63155163;-58.887003005;Sala N° 5 Güemes;Sala;N° 5 Güemes;Dis. Ministerio de Salud BA;36400173;50063642202632;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Blas Pascal e/Chaniar y Azuay S/N Bo. Gúemes;;VII;1748;SALA N° 5 DE GÜEMES;Sin internación;
2513.00;-34.62654535;-58.893977521;Centro de Salud Nº 13 Altos del Oeste;Centro de Salud;Nº 13 Altos del Oeste;Dis. Ministerio de Salud BA;36400220;50063642201953;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Central y Florida S/N Bo. Altos del Oeste;;VII;1748;Centro de Salud N° 13 Altos del Oeste;Sin internación;
2514.00;-34.61104832;-58.879249751;Sala Nº 8 Agua de Oro;Sala;Nº 8 Agua de Oro;Dis. Ministerio de Salud BA;36400092;50063712215027;364;GENERAL RODRIGUEZ;AGUA DE ORO;Municipal;C.A.P.S;San Martín e/French y Pueyrredón S/N;;VII;1746;SALA Nº 8 DE AGUA DE ORO;Sin internación;
2515.00;-34.59261373;-58.900010595;Sala Nº 12 Los Aromos;Sala;Nº 12 Los Aromos;Dis. Ministerio de Salud BA;36400211;50063642201952;364;GENERAL RODRIGUEZ;AGUA DE ORO;Municipal;C.A.P.S;Sarmiento y Ecuador S/N;;VII;1748;SALA Nº 12 LOS AROMOS;Sin internación;
2516.00;-34.60418808;-58.912187272;Sala N° 3 Los Naranjos;Sala;N° 3 Los Naranjos;Dis. Ministerio de Salud BA;36400076;50063642202592;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Luis M. Campos y A. Storni S/N Bo. Los Naranjos;;VII;1748;SALA N° 3 LOS NARANJOS;Sin internación;
2517.00;-34.62246778;-58.910721100;Centro de Salud N° 7 Almirante Brown;Centro de Salud;N° 7 Almirante Brown;Dis. Ministerio de Salud BA;36400131;50063642202654;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Fitz Royd e/ Mercedes y Florida S/N Bo.Almirante Borwn;;VII;1748;CENTRO DE SALUD N° 7 DE ALMIRANTE BROWN;Sin internación;
2518.00;-34.62443395;-58.923699555;Sala Nº 1 La Argentina;Sala;Nº 1 La Argentina;Dis. Ministerio de Salud BA;36400114;50063642201075;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Sargento Cabral y E. del Campo Bo. Las Malvinas;;VII;1748;SALA N° 1 PARQUE LA ARGENTINA;Sin internación;
2519.00;-34.61126435;-58.969228173;Sala Nº 6 Bo. San Martín;Sala;Nº 6 Bo. San Martín;Dis. Ministerio de Salud BA;36400122;50063642202645;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Mariano Moreno e/Azurduy y Sargento Cabral Bo. San Martín;;VII;1748;Sala N° 6 Barrio San Martín;Sin internación;
2520.00;-34.59109382;-58.944171819;Sala N° 14 Bo. Almafuerte;Sala;N° 14 Bo. Almafuerte;Dis. Ministerio de Salud BA;36400238;50063642201954;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Puerto Bahía Blanca y Puerto Anchorena S/N Bo. Almafuerte;;VII;1748;SALA N° 14 BARRIO ALMAFUERTE;Sin internación;
2521.00;-34.58478853;-58.927804831;Centro de Salud Nº 10 Vista Linda;Centro de Salud;Nº 10 Vista Linda;Dis. Ministerio de Salud BA;36400181;50063642201950;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Colón e/San Martín y Santa María S/N Bo. Vista Linda;;VII;1748;Centro de Salud N° 10 de Vista Linda;Sin internación;
2522.00;-34.55518528;-58.942240732;Sala Nº 11 Bo. Marabó;Sala;Nº 11 Bo. Marabó;Dis. Ministerio de Salud BA;36400203;50063642201951;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Arroyo Ceibal y Arroyo 40;;VII;1748;Sala N° 11 Barrio Marabó;Sin internación;
2523.00;-34.67772543;-58.948644867;Sala N° 2 Mi Rincón;Sala;N° 2 Mi Rincón;Dis. Ministerio de Salud BA;36400165;50063642201956;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;San Fermín Ruta N° 24 Mi Rincón;;VII;1748;SALA N° 2 DE MI RINCÓN;Sin internación;
2524.00;-34.60257314;-58.999151287;Sala Nº 4 de la Fraternidad Pque. Sarmiento;Sala;Nº 4 de la Fraternidad Pque. Sarmiento;Dis. Ministerio de Salud BA;36400068;50063642202617;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Velez Sarfield y Alberdi S/N Bo. La Fraternidad;;VII;1748;Sala N° 4 de La Fraternidad Parque Sarmiento;Sin internación;
2525.00;-34.61286238;-58.954834253;Sala Central Sec. de Salud y Acción Social;Sala;Central Sec. de Salud y Acción Social;Dis. Ministerio de Salud BA;36400033;50063642201779;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Dr. Cherubin N° 450;0237-4840557;VII;1748;Sala Central Secretaría Salud y Acción Social;Sin internación;
2526.00;-34.61529479;-58.953747921;Hosp. Interz. Gral. de Ag. Vte. Lopez y Planes;Hosp. Interz.;Gral. de Ag. Vte. Lopez y Planes;Dis. Ministerio de Salud BA;36400041;10063642100407;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Provincial;Hospital;Alem y 25 de Mayo;0237-4841782;VII;1748;Hospital Interzonal General de Agudos V. López y Planes;Con Internación;rodriguez@ms.gba.gov.ar
2529.00;-34.60580832;-58.919237167;C.A.P.S. Nº 17 Bo. Villa Vengochea;C.A.P.S.;Nº 17 Bo. Villa Vengochea;Dis. Ministerio de Salud BA;36400319;50063642216400;364;GENERAL RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Gabriela Mistral Nº 866;011-1541666521;VII;1748;Centro de Atención Primaria Nº 17 Bo. Vengochea;Sin internación;
2530.00;-34.90402198;-58.363827508;C.A.P.S. Dr. R. Matera;C.A.P.S.;Dr. R. Matera;Dis. Ministerio de Salud BA;64800742;50066482202247;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Calle 106 N° 2243 e/ 131 y 133 Bo. La Yaya;02224-476357;XI;1862;Centro de Atención Primaria de la Salud Dr. Raúl Matera;Sin internación;
2531.00;-34.91684799;-58.405715652;C.A.P.S. Va. Numancia;C.A.P.S.;Va. Numancia;Dis. Ministerio de Salud BA;64800068;50066482202897;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Bernardo e/Av. Santa Fe y Córdoba N° 4419;02224-473471;XI;1862;Centro de Atención Primaria de la Salud Villa Numancia;Sin internación;
2532.00;-34.93570004;-58.374532281;C.A.P.S. Parque Americano;C.A.P.S.;Parque Americano;Dis. Ministerio de Salud BA;64800084;50066482202706;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Mexico y Paramaribo N° 2426 Bo. Parque Americano;02224-470513;XI;1862;Centro de Atención Primaria de la Salud Parque Americano;Sin internación;
2533.00;-34.92707638;-58.383236937;C.A.P.S. San Martín;C.A.P.S.;San Martín;Dis. Ministerio de Salud BA;64800114;50066482202309;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Ecuador e/R. de Esc. y San Lorenzo S/N;;XI;1862;Centro de Atención Primaria de la Salud San Martín;Sin internación;
2534.00;-34.90685655;-58.434232114;C.A.P.S. La Lata;C.A.P.S.;La Lata;Dis. Ministerio de Salud BA;64800484;50066482202401;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Ruta Pcial. 16 y Chivilcoy;;XI;1862;Centro de Atención Primaria de la Salud La Lata;Sin internación;
2535.00;-34.91621677;-58.369197705;C.A.P.S. Guernica;C.A.P.S.;Guernica;Dis. Ministerio de Salud BA;64800025;50066482202318;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Av. Jauretche e/12 y 14 N° 1131;;XI;1862;Centro de Atención Primaria de la Salud Guernica;Sin internación;
2536.00;-34.88549553;-58.421125563;C.A.P.S. América Unida A. Ilia;C.A.P.S.;América Unida A. Ilia;Dis. Ministerio de Salud BA;64800298;50066482202056;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;F. Petrone e/B. Podestá y Parravichini N° 3500 Bo. A. Unida;011-43971145;XI;1862;Centro de Atención Primaria de la Salud America Unida (A. Ilia);Sin internación;
2537.00;-34.92099933;-58.389380315;Geriatrico   Abuelos Por los Derechos de al Anc.;Geriatrico;Abuelos Por los Derechos de al Anc.;Dis. Ministerio de Salud BA;64800700;15066482200682;648;PRESIDENTE PERON;GUERNICA;Municipal;Geriátrico;Alberdi e/Entre Ríos y Mesopotamia;02224-470980;XI;1862;Casa de los Abuelos Por los Derechos de la Ancianidad;Sin internación;
2538.00;-34.91668955;-58.370077341;Centro Odontológico;Centro;Odontológico;Dis. Ministerio de Salud BA;64800718;50066482202318;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Av. Jauretche esq. 12;;XI;1862;Centro Odontológico;Sin internación;
2539.00;-34.92044651;-58.389843957;Hosp. Zonal Gral. de Ag. Dra. Cecilia Grierson;Hosp. Zonal;Gral. de Ag. Dra. Cecilia Grierson;Dis. Ministerio de Salud BA;64800688;10066482100217;648;PRESIDENTE PERON;GUERNICA;Provincial;Hospital;Juan Bautista Alberdi N° 38;02224-475415/417;XI;1862;Hospital Zonal General de Agudos Dra. Cecilia Grierson;Con Internación;
2540.00;-34.91505496;-58.376774510;C.P.A.(GABA)-Adicciones;C.P.A.;(GABA)-Adicciones;Dis. Ministerio de Salud BA;64800777;50066482119717;648;PRESIDENTE PERON;GUERNICA;Provincial;Salud Mental - Adicciones;Calle 30 N° 675 e/7 y 8;02224-472879;XI;1862;C.P.A.(GABA)-Adicciones;Sin internación;
2541.00;-34.91852088;-58.345966232;Unidad Sanitaria Madre Teresa de Calcuta;Unidad Sanitaria;Madre Teresa de Calcuta;Dis. Ministerio de Salud BA;64800785;50066482215009;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;Chascomús y Berisso;;XI;1862;Unidad Sanitaria Madre Teresa de Calcuta;Sin internación;
2542.00;-34.90008807;-58.365807350;Centro de Nutrición y Desarrollo Infantil;Centro;de Nutrición y Desarrollo Infantil;Dis. Ministerio de Salud BA;64800793;;648;PRESIDENTE PERON;GUERNICA;Municipal;C.A.P.S;133 e/120 y 118;;XI;1862;Centro de Nutrición y Desarrollo Infantil;Sin internación;
2543.00;-35.27005353;-57.574112614;Unidad Sanitaria Dr. J. D. Irigoyen;Unidad Sanitaria;Dr. J. D. Irigoyen;Dis. Ministerio de Salud BA;50500054;50065052202235;505;MAGDALENA;VIEYTES;Municipal;C.A.P.S;Planta Urbana de Vieytes S/N;02221-499751;XI;1915;Unidad Sanitaria Dr. José Domingo Irigoyen;Sin internación;
2544.00;-34.99512011;-57.701410634;Unidad Sanitaria Pje. El Pino;Unidad Sanitaria;Pje. El Pino;Dis. Ministerio de Salud BA;50500143;50065052202269;505;MAGDALENA;EL PINO;Municipal;C.A.P.S;Ruta Nac. 11 cruce Ruta 54;;XI;1913;Unidad Sanitaria Paraje El Pino;Sin internación;
2545.00;-35.02445666;-57.531370111;Unidad Sanitaria Dr. F. López Arbuco;Unidad Sanitaria;Dr. F. López Arbuco;Dis. Ministerio de Salud BA;50500011;50065052202228;505;MAGDALENA;ATALAYA;Municipal;C.A.P.S;M. Apecechea e/Terrarosa y Ferrara S/N;;XI;1913;Unidad Sanitaria Dr. Francisco Lopez Arbuco;Sin internación;
2546.00;-35.08012562;-57.747745803;Unidad Sanitaria Dr. René Favaloro;Unidad Sanitaria;Dr. René Favaloro;Dis. Ministerio de Salud BA;50500020;50065052202211;505;MAGDALENA;GENERAL MANSILLA-ESTACION BARTOLOME BAVIO;Municipal;C.A.P.S;25 de Mayo e/San Martin y Gral. Paz S/N;0221-4911107;XI;1911;Unidad Sanitaria Dr. René Favaloro;Sin internación;
2547.00;-35.18006679;-57.652818445;Centro Comunitario Roberto Payró;Centro Comunitario;Roberto Payró;Dis. Ministerio de Salud BA;50500178;50065052201117;505;MAGDALENA;ROBERTO PAYRO;Municipal;C.A.P.S;Planta Urbana;;XI;1915;Centro Comunitario Roberto Payró;Sin internación;
2548.00;-35.07664546;-57.508072310;Hosp. Subz. Santa María Magdalena;Hosp. Subz.;Santa María Magdalena;Dis. Ministerio de Salud BA;50500038;10065052200356;505;MAGDALENA;MAGDALENA;Municipal;Hospital;Las Heras N° 385;02221-453313/3443;XI;1913;Hospital Subzonal Santa María Magdalena;Con Internación;
2549.00;-35.06914754;-57.532391292;Centro de Salud Empalme Magdalena;Centro de Salud;Empalme Magdalena;Dis. Ministerio de Salud BA;50500194;50065052201238;505;MAGDALENA;MAGDALENA;Municipal;C.A.P.S;Calle 7 y Ruta Nac. 11;;XI;1913;Centro de Salud Empalme Magdalena;Sin internación;
2550.00;-35.07805736;-57.519345720;C.P.A - Adicciones;C.P.A.;Adicciones;Dis. Ministerio de Salud BA;50500208;50065052119660;505;MAGDALENA;MAGDALENA;Provincial;Salud Mental - Adicciones;Hipólito Yrigoyen Nº 858 e/ San Martín y Rivadavia;02221-452518;XI;1913;C.P.A - Adicciones;Sin internación;
2551.00;-35.32135300;-57.452638607;Unidad Sanitaria Alvarez Jonte;Unidad Sanitaria;Alvarez Jonte;Dis. Ministerio de Salud BA;65500755;50066552202197;655;PUNTA INDIO;ALVAREZ JONTE;Municipal;C.A.P.S;Acceso por Ruta Pcial. N° 36 Km. 125 S/N;;XI;1919;Unidad Sanitaria de Alvarez Jonte;Sin internación;
2552.00;-35.39597610;-57.628799700;Unidad Sanitaria La Viruta;Unidad Sanitaria;La Viruta;Dis. Ministerio de Salud BA;65500747;50066552202385;655;PUNTA INDIO;PUNTA INDIO- BASE NAVAL;Municipal;C.A.P.S;Ruta Pcial. N° 20 S/N;;XI;1919;Unidad Sanitaria de La Viruta;Sin internación;
2553.00;-35.26899994;-57.256018797;Unidad Sanitaria Punta Indio;Unidad Sanitaria;Punta Indio;Dis. Ministerio de Salud BA;65500135;50066552215009;655;PUNTA INDIO;PUNTA INDIO- BASE NAVAL;Municipal;C.A.P.S;Ruta Provincial 11- Km. 150;02221-490203;XI;1919;Unidad Sanitaria de Punta Indio;Sin internación;
2554.00;-35.37124290;-57.338767669;Hospital de la Comunidad Dr. Guillermo Hernández;Hospital;de la Comunidad Dr. Guillermo Hernández;Dis. Ministerio de Salud BA;65500721;10066552200211;655;PUNTA INDIO;VERONICA;Municipal;Hospital;Circunvalación 2° y Circunvalación 16;02221-480420/22;XI;1917;Hospital de la Comunidad Dr.Guillermo Hernández;Con Internación;
2555.00;-35.38128267;-57.341239865;Unidad Sanitaria Casa del Niño;Unidad Sanitaria;Casa del Niño;Dis. Ministerio de Salud BA;65500712;50066552201118;655;PUNTA INDIO;VERONICA;Municipal;C.A.P.S;Calle 26 y Diagonal 20 S/N;02221-480710;XI;1917;Unidad Sanitaria de Casa del Niño;Sin internación;
2556.00;-35.53022860;-57.326979416;Unidad Sanitaria Pipinas;Unidad Sanitaria;Pipinas;Dis. Ministerio de Salud BA;65500101;50066552202725;655;PUNTA INDIO;PIPINAS;Municipal;C.A.P.S;Calle 12 esq. 9;02221-4920166;XI;1921;Unidad Sanitaria de Pipinas;Sin internación;
2557.00;-35.37729811;-57.351308938;Unidad Sanitaria Verónica;Unidad Sanitaria;Verónica;Dis. Ministerio de Salud BA;65500062;50066552202861;655;PUNTA INDIO;VERONICA;Municipal;C.A.P.S;Circunvalación 12 y Circ. 2 da. S/N;02221-480680/481206;XI;1917;Unidad Sanitaria de Verónica;Sin internación;
2558.00;-35.38981540;-57.335766412;C.P.A. Adicciones;C.P.A.;Adicciones;Dis. Ministerio de Salud BA;65500798;50066552119721;655;PUNTA INDIO;VERONICA;Provincial;Salud Mental - Adicciones;Calle 30 entre 25 y 27;;XI;1917;C.P.A. Adicciones;Sin internación;
2559.00;-34.50822166;-58.472436250;Unidad de Atención Primaria Blanca Eloisa Rodriguez Acosta;Unidad de Atención Primaria;Blanca Eloisa Rodriguez Acosta;Dis. Ministerio de Salud BA;86102162;50068612201997;861;VICENTE LOPEZ;FLORIDA;Municipal;C.A.P.S;Thompson N° 1141Bo. Las Flores;;V;1602;UAP Blanca Eloisa Rodriguez Acosta;Sin internación;
2560.00;-34.43612929;-58.538558536;Hospital Dr. René Favaloro;Hospital;Dr. René Favaloro;Dis. Ministerio de Salud BA;74900058;10067492200252;749;SAN FERNANDO;SECCION   ISLAS;Municipal;Hospital;Río Paraná Miní y Canal 4 S/N;011-47281356/0270/52;V;1646;Hospital Dr. René Favaloro (Ex Canal 4);Con Internación;
2561.00;-34.18330718;-58.252825165;Unidad Sanitaria Isla Martín García;Unidad Sanitaria;Isla Martín García;Dis. Ministerio de Salud BA;74900325;50067492102334;749;SAN FERNANDO;SAN FERNANDO;Provincial;C.A.P.S;Isla Martín García;;V;1646;Unidad Sanitaria Isla Martín García;Sin internación;
2562.00;-38.71742591;-62.319466959;Sala Médica Coronel Maldonado;Sala;Médica Coronel Maldonado;Dis. Ministerio de Salud BA;05600221;50060562216376;056;BAHIA BLANCA;BAHIA BLANCA;Municipal;C.A.P.S;Ricchieri Nº 2535;;I;8000;Sala Médica Coronel Maldonado;Sin internación;
2563.00;-38.72263228;-62.311102936;Sala Médica Villa Nocito;Sala;Médica Villa Nocito;Dis. Ministerio de Salud BA;05600913;50060562201379;056;BAHIA BLANCA;BAHIA BLANCA;Municipal;C.A.P.S;Pacífico Nº 1990;;I;8000;Sala Médica Villa Nocito;Sin internación;
2564.00;-38.80737912;-62.095621643;CPA Villa General Arias;C.P.A.;Villa General Arias;Dis. Ministerio de Salud BA;18200230;50061822119646;182;C.DE MARINA L. ROSALES;PUNTA ALTA- CORONEL ROSALES;Provincial;Salud Mental - Adicciones;Echeverría Nº 987;;I;8109;CPA Villa General Arias;Sin internación;
2565.00;-34.58295758;-60.956258224;Centro de Salud Mental Adolescencia y Adicciones;C.P.A.;Centro de Salud Mental Adolescencia y Adicciones;Dis. Ministerio de Salud BA;41300900;;413;JUNIN;JUNIN;Municipal;Salud Mental - Adicciones;Lavalle Nº 929;;III;6000;Centro de Salud Mental Adolescencia y Adicciones;Sin internación;
2566.00;-34.45506642;-59.439609709;C.A.P.S. San Bernardo;C.A.P.S.;San Bernardo;Dis. Ministerio de Salud BA;72800196;53067282217154;728;SAN ANDRES DE GILES;SAN ANDRES DE GILES;Municipal;C.A.P.S;Nicolás Mendez Nº 2227;;IV;6720;Centro de Atención Primaria de la Salud San Bernardo;Sin internación;
2567.00;-36.98053674;-60.259732007;Unidad Sanitaria N° 10;Unidad Sanitaria;N° 10;Dis. Ministerio de Salud BA;59500299;;595;OLAVARRIA;LA PROVIDENCIA;Municipal;C.A.P.S;Paraje La Providencia;;IX;6561;Unidad Sanitaria N° 10 La Providencia;Sin internación;
